"","ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"243","340","Mimosa orbignyana",1,"1230158","Mimosa orbignyana",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"orbignyana","orbignyana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312905-2","","Y","Accepted","Mimosa orbignyana","Mimosa orbignyana","Barneby","1230158","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312905-2","","Fabaceae","1","1","wcvp","0",""
"244","341","Mimosa orthacantha",1,"172403","Mimosa orthacantha",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"orthacantha","orthacantha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508420-1","","Y","Accepted","Mimosa orthacantha","Mimosa orthacantha","Benth.","172403","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508420-1","","Fabaceae","1","1","wcvp","0",""
"245","342","Mimosa orthocarpa",1,"172404","Mimosa orthocarpa",1,"species","","",NA,"Spruce ex Benth.","Fabaceae","Mimosa","Mimosa",1,"orthocarpa","orthocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312772-2","","Y","Accepted","Mimosa orthocarpa","Mimosa orthocarpa","Spruce ex Benth.","172404","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312772-2","","Fabaceae","1","1","wcvp","0",""
"246","343","Mimosa pachycarpoides",1,"167685","Mimosa pachycarpoides",1,"species","","",NA,"Malme","Fabaceae","Mimosa","Mimosa",1,"pachycarpoides","pachycarpoides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161864-2","","Y","Accepted","Mimosa pachycarpoides","Mimosa pachycarpoides","Malme","167685","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161864-2","","Fabaceae","1","1","wcvp","0",""
"247","344","Mimosa palmeri",1,"167686","Mimosa palmeri",1,"species","","",NA,"Rose","Fabaceae","Mimosa","Mimosa",1,"palmeri","palmeri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161865-2","","Y","Accepted","Mimosa palmeri","Mimosa palmeri","Rose","167686","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161865-2","","Fabaceae","1","1","wcvp","0",""
"248","345","Mimosa papposa",1,"172408","Mimosa papposa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"papposa","papposa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508441-1","","Y","Accepted","Mimosa papposa","Mimosa papposa","Benth.","172408","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508441-1","","Fabaceae","1","1","wcvp","0",""
"249","346","Mimosa parviceps",1,"1232511","Mimosa parviceps",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"parviceps","parviceps",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313317-2","","Y","Accepted","Mimosa parviceps","Mimosa parviceps","Barneby","1232511","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313317-2","","Fabaceae","1","1","wcvp","0",""
"250","347","Mimosa parvipinna",1,"172409","Mimosa parvipinna",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"parvipinna","parvipinna",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508452-1","","Y","Accepted","Mimosa parvipinna","Mimosa parvipinna","Benth.","172409","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508452-1","","Fabaceae","1","1","wcvp","0",""
"251","348","Mimosa paucifolia",1,"172411","Mimosa paucifolia",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"paucifolia","paucifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312765-2","","Y","Accepted","Mimosa paucifolia","Mimosa paucifolia","Benth.","172411","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312765-2","","Fabaceae","1","1","wcvp","0",""
"252","349","Mimosa pectinatipinna",1,"167691","Mimosa pectinatipinna",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"pectinatipinna","pectinatipinna",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161880-2","","Y","Accepted","Mimosa pectinatipinna","Mimosa pectinatipinna","Burkart","167691","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161880-2","","Fabaceae","1","1","wcvp","0",""
"253","355","Mimosa pedersenii",1,"1232519","Mimosa pedersenii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pedersenii","pedersenii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313328-2","","Y","Accepted","Mimosa pedersenii","Mimosa pedersenii","Barneby","1232519","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313328-2","","Fabaceae","1","1","wcvp","0",""
"254","356","Mimosa per dusenii",1,"167693","Mimosa per-dusenii",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"per-dusenii","per-dusenii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161881-2","","Y","Accepted","Mimosa per-dusenii","Mimosa per-dusenii","Burkart","167693","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161881-2","","Fabaceae","1","1","wcvp","0",""
"255","357","Mimosa pigra berlandieri",0.96021221090168,"183993","Mimosa pigra var. berlandieri",0.96021221090168,"variety","","",NA,"(A.Gray) B.L.Turner","Fabaceae","Mimosa","Mimosa",1,"pigra","pigra",1,"","",NA,"var.","berlandieri",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161887-2","","Y","Synonym","Mimosa pigra var. asperata","Mimosa pigra","(L.) Zarucchi, Vincent & Gandhi","1348467","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60477057-2","","Fabaceae","1","1","wcvp","0",""
"256","358","Mimosa pigra dehiscens",0.96021221090168,"1239102","Mimosa pigra var. dehiscens",0.96021221090168,"variety","","",NA,"(Barneby) Glazier & Mackinder","Fabaceae","Mimosa","Mimosa",1,"pigra","pigra",1,"","",NA,"var.","dehiscens",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995976-1","","Y","Accepted","Mimosa pigra var. dehiscens","Mimosa pigra","(Barneby) Glazier & Mackinder","1239102","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995976-1","","Fabaceae","1","1","wcvp","0",""
"257","359","Mimosa pilulifera",1,"176448","Mimosa pilulifera",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"pilulifera","pilulifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508491-1","","Y","Accepted","Mimosa pilulifera","Mimosa pilulifera","Benth.","176448","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508491-1","","Fabaceae","1","1","wcvp","0",""
"258","362","Mimosa piresii",1,"1232454","Mimosa piresii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"piresii","piresii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313156-2","","Y","Accepted","Mimosa piresii","Mimosa piresii","Barneby","1232454","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313156-2","","Fabaceae","1","1","wcvp","0",""
"259","363","Mimosa pithecolobioides",1,"176449","Mimosa pithecolobioides",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"pithecolobioides","pithecolobioides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312690-2","","Y","Accepted","Mimosa pithecolobioides","Mimosa pithecolobioides","Benth.","176449","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312690-2","","Fabaceae","1","1","wcvp","0",""
"260","365","Mimosa platycarpa",1,"167697","Mimosa platycarpa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"platycarpa","platycarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161895-2","","Y","Accepted","Mimosa platycarpa","Mimosa platycarpa","Benth.","167697","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161895-2","","Fabaceae","1","1","wcvp","0",""
"261","366","Mimosa poculata",1,"1232451","Mimosa poculata",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"poculata","poculata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313143-2","","Y","Accepted","Mimosa poculata","Mimosa poculata","Barneby","1232451","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313143-2","","Fabaceae","1","1","wcvp","0",""
"262","367","Mimosa polyantha",1,"176458","Mimosa polyantha",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"polyantha","polyantha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508515-1","","Y","Accepted","Mimosa polyantha","Mimosa polyantha","Benth.","176458","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508515-1","","Fabaceae","1","1","wcvp","0",""
"263","368","Mimosa polycarpa redundans",0.96021221090168,"1369755","Mimosa polycarpa var. redundans",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"polycarpa","polycarpa",1,"","",NA,"var.","redundans",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313169-2","","Y","Accepted","Mimosa polycarpa var. redundans","Mimosa polycarpa","Barneby","1369755","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313169-2","","Fabaceae","1","1","wcvp","0",""
"264","371","Mimosa polycarpa",1,"175909","Mimosa polycarpa",1,"species","","",NA,"Kunth","Fabaceae","Mimosa","Mimosa",1,"polycarpa","polycarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508517-1","","Y","Accepted","Mimosa polycarpa","Mimosa polycarpa","Kunth","175909","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508517-1","","Fabaceae","1","1","wcvp","0",""
"265","372","Mimosa polycarpa subandina",0.96021221090168,"1369756","Mimosa polycarpa var. subandina",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"polycarpa","polycarpa",1,"","",NA,"var.","subandina",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313170-2","","Y","Accepted","Mimosa polycarpa var. subandina","Mimosa polycarpa","Barneby","1369756","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313170-2","","Fabaceae","1","1","wcvp","0",""
"266","375","Mimosa polycephala",1,"176459","Mimosa polycephala",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"polycephala","polycephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508518-1","","Y","Accepted","Mimosa polycephala","Mimosa polycephala","Benth.","176459","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508518-1","","Fabaceae","1","1","wcvp","0",""
"267","376","Mimosa polydactyla",1,"163319","Mimosa polydactyla",1,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"polydactyla","polydactyla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508520-1","","Y","Accepted","Mimosa polydactyla","Mimosa polydactyla","Humb. & Bonpl. ex Willd.","163319","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508520-1","","Fabaceae","1","1","wcvp","0",""
"268","377","Mimosa polydidyma",1,"176488","Mimosa polydidyma",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"polydidyma","polydidyma",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312859-2","","Y","Accepted","Mimosa polydidyma","Mimosa polydidyma","Barneby","176488","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312859-2","","Fabaceae","1","1","wcvp","0",""
"269","378","Mimosa prainiana",1,"200233","Mimosa prainiana",1,"species","","",NA,"Gamble","Fabaceae","Mimosa","Mimosa",1,"prainiana","prainiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508525-1","","Y","Accepted","Mimosa prainiana","Mimosa prainiana","Gamble","200233","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508525-1","","Fabaceae","1","1","wcvp","0",""
"270","379","Mimosa procurrens",1,"176460","Mimosa procurrens",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"procurrens","procurrens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508532-1","","Y","Accepted","Mimosa procurrens","Mimosa procurrens","Benth.","176460","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508532-1","","Fabaceae","1","1","wcvp","0",""
"271","380","Mimosa prorepens",1,"1232418","Mimosa prorepens",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"prorepens","prorepens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312926-2","","Y","Accepted","Mimosa prorepens","Mimosa prorepens","Barneby","1232418","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312926-2","","Fabaceae","1","1","wcvp","0",""
"272","382","Mimosa pseudocallosa",1,"172887","Mimosa pseudocallosa",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"pseudocallosa","pseudocallosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508542-1","","Y","Accepted","Mimosa pseudocallosa","Mimosa pseudocallosa","Burkart","172887","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508542-1","","Fabaceae","1","1","wcvp","0",""
"273","383","Mimosa pseudoradula",1,"1232490","Mimosa pseudoradula",1,"species","","",NA,"Glaz. ex Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Y","Accepted","Mimosa pseudoradula","Mimosa pseudoradula","Glaz. ex Barneby","1232490","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Fabaceae","1","1","wcvp","0",""
"274","384","Mimosa pseudosepiaria",1,"167706","Mimosa pseudosepiaria",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"pseudosepiaria","pseudosepiaria",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161914-2","","Y","Accepted","Mimosa pseudosepiaria","Mimosa pseudosepiaria","Harms","167706","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161914-2","","Fabaceae","1","1","wcvp","0",""
"275","385","Mimosa psilocarpa",1,"1040266","Mimosa psilocarpa",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"psilocarpa","psilocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161915-2","","Y","Accepted","Mimosa psilocarpa","Mimosa psilocarpa","B.L.Rob.","1040266","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161915-2","","Fabaceae","1","1","wcvp","0",""
"276","386","Mimosa psoralea",1,"192664","Mimosa psoralea",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"psoralea","psoralea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508546-1","","Y","Accepted","Mimosa psoralea","Mimosa psoralea","Benth.","192664","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508546-1","","Fabaceae","1","1","wcvp","0",""
"277","389","Mimosa pteridifolia",1,"176444","Mimosa pteridifolia",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"pteridifolia","pteridifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508548-1","","Y","Accepted","Mimosa pteridifolia","Mimosa pteridifolia","Benth.","176444","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508548-1","","Fabaceae","1","1","wcvp","0",""
"278","390","Mimosa pudica",1,"163417","Mimosa pudica",1,"species","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"pudica","pudica",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313242-2","","Y","Accepted","Mimosa pudica","Mimosa pudica","L.","163417","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313242-2","","Fabaceae","1","1","wcvp","0",""
"279","391","Mimosa purpusii",1,"167710","Mimosa purpusii",1,"species","","",NA,"Brandegee","Fabaceae","Mimosa","Mimosa",1,"purpusii","purpusii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161928-2","","Y","Accepted","Mimosa purpusii","Mimosa purpusii","Brandegee","167710","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161928-2","","Fabaceae","1","1","wcvp","0",""
"280","392","Mimosa pyrenea",1,"167711","Mimosa pyrenea",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"pyrenea","pyrenea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161929-2","","Y","Accepted","Mimosa pyrenea","Mimosa pyrenea","Taub.","167711","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161929-2","","Fabaceae","1","1","wcvp","0",""
"281","393","Mimosa quadrivalvis",1,"167712","Mimosa quadrivalvis",1,"species","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"quadrivalvis","quadrivalvis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508578-1","","Y","Accepted","Mimosa quadrivalvis","Mimosa quadrivalvis","L.","167712","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508578-1","","Fabaceae","1","1","wcvp","0",""
"282","394","Mimosa quitensis",1,"167713","Mimosa quitensis",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"quitensis","quitensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508580-1","","Y","Accepted","Mimosa quitensis","Mimosa quitensis","Benth.","167713","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508580-1","","Fabaceae","1","1","wcvp","0",""
"283","399","Mimosa radula",1,"172416","Mimosa radula",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508582-1","","Y","Accepted","Mimosa radula","Mimosa radula","Benth.","172416","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508582-1","","Fabaceae","1","1","wcvp","0",""
"284","400","Mimosa ramboi",1,"167715","Mimosa ramboi",1,"species","","",NA,"Burkart","Fabaceae","Mimosa","Mimosa",1,"ramboi","ramboi",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161933-2","","Y","Accepted","Mimosa ramboi","Mimosa ramboi","Burkart","167715","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161933-2","","Fabaceae","1","1","wcvp","0",""
"285","401","Mimosa ramosissima",1,"172417","Mimosa ramosissima",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"ramosissima","ramosissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508585-1","","Y","Accepted","Mimosa ramosissima","Mimosa ramosissima","Benth.","172417","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508585-1","","Fabaceae","1","1","wcvp","0",""
"286","402","Mimosa ramulosa",1,"172418","Mimosa ramulosa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"ramulosa","ramulosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313237-2","","Y","Accepted","Mimosa ramulosa","Mimosa ramulosa","Benth.","172418","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313237-2","","Fabaceae","1","1","wcvp","0",""
"287","403","Mimosa rastrera",1,"1314015","Mimosa rastrera",1,"species","","",NA,"Atahuachi & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"rastrera","rastrera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155131-1","","Y","Accepted","Mimosa rastrera","Mimosa rastrera","Atahuachi & C.E.Hughes","1314015","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155131-1","","Fabaceae","1","1","wcvp","0",""
"288","405","Mimosa regina",1,"1232439","Mimosa regina",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"regina","regina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312987-2","","Y","Accepted","Mimosa regina","Mimosa regina","Barneby","1232439","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312987-2","","Fabaceae","1","1","wcvp","0",""
"289","406","Mimosa revoluta",1,"172422","Mimosa revoluta",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"revoluta","revoluta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508601-1","","Y","Accepted","Mimosa revoluta","Mimosa revoluta","Benth.","172422","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508601-1","","Fabaceae","1","1","wcvp","0",""
"290","413","Mimosa rheiptera",1,"1232431","Mimosa rheiptera",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"rheiptera","rheiptera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312945-2","","Y","Accepted","Mimosa rheiptera","Mimosa rheiptera","Barneby","1232431","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312945-2","","Fabaceae","1","1","wcvp","0",""
